,auditory_clusters:cluster_1,auditory_clusters:cluster_2,auditory_clusters:cluster_3,auditory_clusters:cluster_4,auditory_clusters:cluster_5,auditory_clusters:cluster_6,auditory_clusters:cluster_7,syllables_clusters:cluster_1,syllables_clusters:cluster_2
auditory_clusters:cluster_1,1.0,0.58981967,0.382782,0.5382311,0.2665619,0.32949486,0.55726683,0.5316963,0.29753774
auditory_clusters:cluster_2,0.58981967,1.0,0.23996697,0.3505519,0.27359203,0.22628208,0.34053326,0.3882682,0.19061033
auditory_clusters:cluster_3,0.382782,0.23996697,1.0,0.2734023,0.32016015,0.48155528,0.31408966,0.12728252,-0.0067248964
auditory_clusters:cluster_4,0.5382311,0.3505519,0.2734023,1.0,0.20460261,0.40018693,0.44944802,0.2522191,0.090378575
auditory_clusters:cluster_5,0.2665619,0.27359203,0.32016015,0.20460261,1.0,0.2928779,0.1627116,0.19774212,0.1486218
auditory_clusters:cluster_6,0.32949486,0.22628208,0.48155528,0.40018693,0.2928779,1.0,0.3565446,0.19217975,0.07143642
auditory_clusters:cluster_7,0.55726683,0.34053326,0.31408966,0.44944802,0.1627116,0.3565446,1.0,0.368197,0.2572607
syllables_clusters:cluster_1,0.5316963,0.3882682,0.12728252,0.2522191,0.19774212,0.19217975,0.368197,1.0,0.8697454
syllables_clusters:cluster_2,0.29753774,0.19061033,-0.0067248964,0.090378575,0.1486218,0.07143642,0.2572607,0.8697454,1.0
