,auditory_clusters:cluster_1,auditory_clusters:cluster_2,auditory_clusters:cluster_3,auditory_clusters:cluster_4,auditory_clusters:cluster_5,auditory_clusters:cluster_6,auditory_clusters:cluster_7,syllables_clusters:cluster_1,syllables_clusters:cluster_2
auditory_clusters:cluster_1,1.0,0.5013795,0.55872715,0.60756886,0.18254487,0.24638952,0.63584715,0.5842142,0.47181192
auditory_clusters:cluster_2,0.5013795,1.0,0.44260365,0.51102734,0.030227695,0.2127961,0.4642439,0.39514014,0.34762222
auditory_clusters:cluster_3,0.55872715,0.44260365,1.0,0.4163169,0.10706423,0.15282089,0.47605976,0.33049542,0.22817437
auditory_clusters:cluster_4,0.60756886,0.51102734,0.4163169,1.0,-0.07191035,0.10355954,0.54641366,0.4456734,0.368302
auditory_clusters:cluster_5,0.18254487,0.030227695,0.10706423,-0.07191035,1.0,0.23192307,0.0269527,-0.005278195,-0.036042493
auditory_clusters:cluster_6,0.24638952,0.2127961,0.15282089,0.10355954,0.23192307,1.0,0.23206595,0.13347164,0.16412692
auditory_clusters:cluster_7,0.63584715,0.4642439,0.47605976,0.54641366,0.0269527,0.23206595,1.0,0.46256542,0.4353568
syllables_clusters:cluster_1,0.5842142,0.39514014,0.33049542,0.4456734,-0.005278195,0.13347164,0.46256542,1.0,0.88452905
syllables_clusters:cluster_2,0.47181192,0.34762222,0.22817437,0.368302,-0.036042493,0.16412692,0.4353568,0.88452905,1.0
