,auditory_clusters:cluster_1,auditory_clusters:cluster_2,auditory_clusters:cluster_3,auditory_clusters:cluster_4,auditory_clusters:cluster_5,auditory_clusters:cluster_6,auditory_clusters:cluster_7,syllables_clusters:cluster_1,syllables_clusters:cluster_2
auditory_clusters:cluster_1,1.0,0.67516696,0.6473325,0.5962598,0.31221053,0.37244904,0.7140121,0.39800006,0.28392905
auditory_clusters:cluster_2,0.67516696,1.0,0.4235242,0.5480851,0.15579909,0.26483944,0.72900647,0.1943472,0.01690032
auditory_clusters:cluster_3,0.6473325,0.4235242,1.0,0.57555556,0.43731293,0.19827674,0.41969618,0.5800413,0.4974962
auditory_clusters:cluster_4,0.5962598,0.5480851,0.57555556,1.0,0.48901772,0.055286765,0.5113435,0.24223182,0.14190379
auditory_clusters:cluster_5,0.31221053,0.15579909,0.43731293,0.48901772,1.0,-0.18267645,0.11684889,0.09553144,0.13821238
auditory_clusters:cluster_6,0.37244904,0.26483944,0.19827674,0.055286765,-0.18267645,1.0,0.35317758,0.26234388,0.21479708
auditory_clusters:cluster_7,0.7140121,0.72900647,0.41969618,0.5113435,0.11684889,0.35317758,1.0,0.35042298,0.19945395
syllables_clusters:cluster_1,0.39800006,0.1943472,0.5800413,0.24223182,0.09553144,0.26234388,0.35042298,1.0,0.8875684
syllables_clusters:cluster_2,0.28392905,0.01690032,0.4974962,0.14190379,0.13821238,0.21479708,0.19945395,0.8875684,1.0
