,auditory_clusters:cluster_1,auditory_clusters:cluster_2,auditory_clusters:cluster_3,auditory_clusters:cluster_4,auditory_clusters:cluster_5,auditory_clusters:cluster_6,auditory_clusters:cluster_7,syllables_clusters:cluster_1,syllables_clusters:cluster_2
auditory_clusters:cluster_1,1.0,0.47605175,0.4855639,0.4668324,0.37109175,0.278391,0.56086534,0.5429384,0.30433586
auditory_clusters:cluster_2,0.47605175,1.0,0.37167135,0.5287623,0.4516882,0.27422026,0.16148655,0.14346044,0.0045990013
auditory_clusters:cluster_3,0.4855639,0.37167135,1.0,0.26097623,0.47686708,0.22766139,0.39774734,0.36106923,0.18769307
auditory_clusters:cluster_4,0.4668324,0.5287623,0.26097623,1.0,0.31560066,0.26264572,0.14995186,0.09360601,-0.105258144
auditory_clusters:cluster_5,0.37109175,0.4516882,0.47686708,0.31560066,1.0,0.28173843,0.21104956,0.23694508,0.15925092
auditory_clusters:cluster_6,0.278391,0.27422026,0.22766139,0.26264572,0.28173843,1.0,0.3590536,0.27754122,0.38259754
auditory_clusters:cluster_7,0.56086534,0.16148655,0.39774734,0.14995186,0.21104956,0.3590536,1.0,0.6935091,0.6502803
syllables_clusters:cluster_1,0.5429384,0.14346044,0.36106923,0.09360601,0.23694508,0.27754122,0.6935091,1.0,0.75896156
syllables_clusters:cluster_2,0.30433586,0.0045990013,0.18769307,-0.105258144,0.15925092,0.38259754,0.6502803,0.75896156,1.0
