,auditory_clusters:cluster_1,auditory_clusters:cluster_2,auditory_clusters:cluster_3,auditory_clusters:cluster_4,auditory_clusters:cluster_5,auditory_clusters:cluster_6,auditory_clusters:cluster_7,syllables_clusters:cluster_1,syllables_clusters:cluster_2
auditory_clusters:cluster_1,1.0,0.7146646,0.6199906,0.41855556,0.31147814,0.1551378,0.5895586,0.50262755,0.15839931
auditory_clusters:cluster_2,0.7146646,1.0,0.56342775,0.39289278,0.2810584,0.11265417,0.47691736,0.32199958,0.041391753
auditory_clusters:cluster_3,0.6199906,0.56342775,1.0,0.29073814,0.44149685,-0.011579555,0.34402934,0.24430813,-0.032334335
auditory_clusters:cluster_4,0.41855556,0.39289278,0.29073814,1.0,0.08820823,0.22186324,0.42393282,0.3107073,0.06479227
auditory_clusters:cluster_5,0.31147814,0.2810584,0.44149685,0.08820823,1.0,-0.28196436,0.35017198,0.10182711,-0.17910849
auditory_clusters:cluster_6,0.1551378,0.11265417,-0.011579555,0.22186324,-0.28196436,1.0,0.13401997,0.15083908,0.20124444
auditory_clusters:cluster_7,0.5895586,0.47691736,0.34402934,0.42393282,0.35017198,0.13401997,1.0,0.31761715,0.14115249
syllables_clusters:cluster_1,0.50262755,0.32199958,0.24430813,0.3107073,0.10182711,0.15083908,0.31761715,1.0,0.72815496
syllables_clusters:cluster_2,0.15839931,0.041391753,-0.032334335,0.06479227,-0.17910849,0.20124444,0.14115249,0.72815496,1.0
