,auditory_clusters:cluster_1,auditory_clusters:cluster_2,auditory_clusters:cluster_3,auditory_clusters:cluster_4,auditory_clusters:cluster_5,auditory_clusters:cluster_6,auditory_clusters:cluster_7,syllables_clusters:cluster_1,syllables_clusters:cluster_2
auditory_clusters:cluster_1,1.0,0.34714484,0.7229912,0.6390858,0.27750865,0.118959,0.79101914,0.696515,0.5429694
auditory_clusters:cluster_2,0.34714484,1.0,0.28227544,0.5713423,0.14591026,0.116418555,0.3085807,0.28009006,0.30391705
auditory_clusters:cluster_3,0.7229912,0.28227544,1.0,0.45122406,0.34015298,-0.033083044,0.5363076,0.5995168,0.39134172
auditory_clusters:cluster_4,0.6390858,0.5713423,0.45122406,1.0,0.31911516,0.0969385,0.5148973,0.4400939,0.3693621
auditory_clusters:cluster_5,0.27750865,0.14591026,0.34015298,0.31911516,1.0,0.0043577827,0.18489552,0.1757729,0.143551
auditory_clusters:cluster_6,0.118959,0.116418555,-0.033083044,0.0969385,0.0043577827,1.0,0.112759635,0.07048479,0.072096996
auditory_clusters:cluster_7,0.79101914,0.3085807,0.5363076,0.5148973,0.18489552,0.112759635,1.0,0.60898006,0.5361884
syllables_clusters:cluster_1,0.696515,0.28009006,0.5995168,0.4400939,0.1757729,0.07048479,0.60898006,1.0,0.89214516
syllables_clusters:cluster_2,0.5429694,0.30391705,0.39134172,0.3693621,0.143551,0.072096996,0.5361884,0.89214516,1.0
