,auditory_clusters:cluster_1,auditory_clusters:cluster_2,auditory_clusters:cluster_3,auditory_clusters:cluster_4,auditory_clusters:cluster_5,auditory_clusters:cluster_6,auditory_clusters:cluster_7,syllables_clusters:cluster_1,syllables_clusters:cluster_2
auditory_clusters:cluster_1,1.0,0.45763433,0.6467149,0.53183943,0.43405998,0.3338983,0.6161715,0.4008535,0.07411921
auditory_clusters:cluster_2,0.45763433,1.0,0.26033846,0.15038507,0.27640015,-0.065312296,0.41914177,-0.024172833,-0.15594146
auditory_clusters:cluster_3,0.6467149,0.26033846,1.0,0.3376161,0.39959377,0.42853296,0.41909957,0.4977824,0.30792746
auditory_clusters:cluster_4,0.53183943,0.15038507,0.3376161,1.0,0.23362818,0.30079824,0.30936366,0.24864875,-0.07722642
auditory_clusters:cluster_5,0.43405998,0.27640015,0.39959377,0.23362818,1.0,0.043777537,0.33736128,0.25169203,0.124982595
auditory_clusters:cluster_6,0.3338983,-0.065312296,0.42853296,0.30079824,0.043777537,1.0,0.20059903,0.3694545,0.31832147
auditory_clusters:cluster_7,0.6161715,0.41914177,0.41909957,0.30936366,0.33736128,0.20059903,1.0,0.25945416,0.0912539
syllables_clusters:cluster_1,0.4008535,-0.024172833,0.4977824,0.24864875,0.25169203,0.3694545,0.25945416,1.0,0.78024757
syllables_clusters:cluster_2,0.07411921,-0.15594146,0.30792746,-0.07722642,0.124982595,0.31832147,0.0912539,0.78024757,1.0
