,auditory_clusters:cluster_1,auditory_clusters:cluster_2,auditory_clusters:cluster_3,auditory_clusters:cluster_4,auditory_clusters:cluster_5,auditory_clusters:cluster_6,auditory_clusters:cluster_7,syllables_clusters:cluster_1,syllables_clusters:cluster_2
auditory_clusters:cluster_1,1.0,0.59407735,0.559343,0.49786243,0.45433575,0.5797269,0.5634452,0.4025292,0.24460655
auditory_clusters:cluster_2,0.59407735,1.0,0.7011279,0.4976901,0.5089378,0.30397853,0.3880853,0.2439963,0.074890904
auditory_clusters:cluster_3,0.559343,0.7011279,1.0,0.47351626,0.4540566,0.2433543,0.43194252,0.38083708,0.21238433
auditory_clusters:cluster_4,0.49786243,0.4976901,0.47351626,1.0,0.35428286,0.2919784,0.4359143,0.431211,0.30298007
auditory_clusters:cluster_5,0.45433575,0.5089378,0.4540566,0.35428286,1.0,0.52038205,0.25778833,0.20261216,0.15270199
auditory_clusters:cluster_6,0.5797269,0.30397853,0.2433543,0.2919784,0.52038205,1.0,0.24922325,0.23954451,0.2552902
auditory_clusters:cluster_7,0.5634452,0.3880853,0.43194252,0.4359143,0.25778833,0.24922325,1.0,0.51430523,0.3594103
syllables_clusters:cluster_1,0.4025292,0.2439963,0.38083708,0.431211,0.20261216,0.23954451,0.51430523,1.0,0.8528484
syllables_clusters:cluster_2,0.24460655,0.074890904,0.21238433,0.30298007,0.15270199,0.2552902,0.3594103,0.8528484,1.0
