,auditory_clusters:cluster_1,auditory_clusters:cluster_2,auditory_clusters:cluster_3,auditory_clusters:cluster_4,auditory_clusters:cluster_5,auditory_clusters:cluster_6,auditory_clusters:cluster_7,syllables_clusters:cluster_1,syllables_clusters:cluster_2
auditory_clusters:cluster_1,1.0,0.67030346,0.693707,0.44423527,0.3556554,0.33687687,0.6824529,0.42843327,0.17407541
auditory_clusters:cluster_2,0.67030346,1.0,0.5655787,0.511276,0.2568896,0.25814688,0.5639789,0.23448521,0.071166046
auditory_clusters:cluster_3,0.693707,0.5655787,1.0,0.41626415,0.42809746,0.32526812,0.5518167,0.2648175,0.1703865
auditory_clusters:cluster_4,0.44423527,0.511276,0.41626415,1.0,0.112619035,0.19457209,0.4324272,0.20996587,0.07298571
auditory_clusters:cluster_5,0.3556554,0.2568896,0.42809746,0.112619035,1.0,0.28977308,0.27619806,0.04474267,0.14646925
auditory_clusters:cluster_6,0.33687687,0.25814688,0.32526812,0.19457209,0.28977308,1.0,0.32853746,0.26498255,0.26864392
auditory_clusters:cluster_7,0.6824529,0.5639789,0.5518167,0.4324272,0.27619806,0.32853746,1.0,0.3054359,0.18428971
syllables_clusters:cluster_1,0.42843327,0.23448521,0.2648175,0.20996587,0.04474267,0.26498255,0.3054359,1.0,0.7915994
syllables_clusters:cluster_2,0.17407541,0.071166046,0.1703865,0.07298571,0.14646925,0.26864392,0.18428971,0.7915994,1.0
