,auditory_clusters:cluster_1,auditory_clusters:cluster_2,auditory_clusters:cluster_3,auditory_clusters:cluster_4,auditory_clusters:cluster_5,auditory_clusters:cluster_6,auditory_clusters:cluster_7,syllables_clusters:cluster_1,syllables_clusters:cluster_2
auditory_clusters:cluster_1,1.0,0.6218897,0.5801467,0.08698561,0.28906056,0.19946297,0.21545401,0.44785127,0.2142567
auditory_clusters:cluster_2,0.6218897,1.0,0.51827496,0.3544245,0.36745995,0.22842808,0.30124828,0.1939829,0.056302555
auditory_clusters:cluster_3,0.5801467,0.51827496,1.0,0.2594876,0.13752227,0.32992315,0.04249194,0.40052786,0.34488216
auditory_clusters:cluster_4,0.08698561,0.3544245,0.2594876,1.0,0.01919192,0.18958226,0.28786772,-0.00901636,-0.052903906
auditory_clusters:cluster_5,0.28906056,0.36745995,0.13752227,0.01919192,1.0,0.22438876,0.05725767,0.0046634437,-0.08117017
auditory_clusters:cluster_6,0.19946297,0.22842808,0.32992315,0.18958226,0.22438876,1.0,0.19235106,0.08551285,0.044032082
auditory_clusters:cluster_7,0.21545401,0.30124828,0.04249194,0.28786772,0.05725767,0.19235106,1.0,0.07323183,-0.0845733
syllables_clusters:cluster_1,0.44785127,0.1939829,0.40052786,-0.00901636,0.0046634437,0.08551285,0.07323183,1.0,0.8455378
syllables_clusters:cluster_2,0.2142567,0.056302555,0.34488216,-0.052903906,-0.08117017,0.044032082,-0.0845733,0.8455378,1.0
