,auditory_clusters:cluster_1,auditory_clusters:cluster_2,auditory_clusters:cluster_3,auditory_clusters:cluster_4,auditory_clusters:cluster_5,auditory_clusters:cluster_6,auditory_clusters:cluster_7,syllables_clusters:cluster_1,syllables_clusters:cluster_2
auditory_clusters:cluster_1,1.0,0.54747385,0.5374025,0.45612404,0.47618338,0.37106264,0.4677209,0.46774063,0.31403443
auditory_clusters:cluster_2,0.54747385,1.0,0.52691144,0.50974095,0.5003926,0.19206287,0.34732082,0.39249027,0.22614965
auditory_clusters:cluster_3,0.5374025,0.52691144,1.0,0.34757438,0.51684374,0.15203388,0.22061625,0.20893832,0.18722476
auditory_clusters:cluster_4,0.45612404,0.50974095,0.34757438,1.0,0.20284446,0.33686703,0.43894953,0.19569382,0.061318602
auditory_clusters:cluster_5,0.47618338,0.5003926,0.51684374,0.20284446,1.0,0.1783167,0.17773072,0.21517111,0.085030496
auditory_clusters:cluster_6,0.37106264,0.19206287,0.15203388,0.33686703,0.1783167,1.0,0.48256153,0.29344833,0.19256227
auditory_clusters:cluster_7,0.4677209,0.34732082,0.22061625,0.43894953,0.17773072,0.48256153,1.0,0.23400114,0.19250225
syllables_clusters:cluster_1,0.46774063,0.39249027,0.20893832,0.19569382,0.21517111,0.29344833,0.23400114,1.0,0.8338128
syllables_clusters:cluster_2,0.31403443,0.22614965,0.18722476,0.061318602,0.085030496,0.19256227,0.19250225,0.8338128,1.0
