,auditory_clusters:cluster_1,auditory_clusters:cluster_2,auditory_clusters:cluster_3,auditory_clusters:cluster_4,auditory_clusters:cluster_5,auditory_clusters:cluster_6,auditory_clusters:cluster_7,syllables_clusters:cluster_1,syllables_clusters:cluster_2
auditory_clusters:cluster_1,1.0,0.3500548,0.53068423,0.64908636,0.368262,0.26784384,0.5334153,0.5493239,0.34258348
auditory_clusters:cluster_2,0.3500548,1.0,0.40199807,0.5454365,0.15533271,-0.14057721,0.23027204,0.41352215,0.2719723
auditory_clusters:cluster_3,0.53068423,0.40199807,1.0,0.53565544,0.42212114,0.068716325,0.50265676,0.5006168,0.30888635
auditory_clusters:cluster_4,0.64908636,0.5454365,0.53565544,1.0,0.18253425,0.004130647,0.35043335,0.39292854,0.10171492
auditory_clusters:cluster_5,0.368262,0.15533271,0.42212114,0.18253425,1.0,0.04944457,0.24638872,0.16343673,0.098650254
auditory_clusters:cluster_6,0.26784384,-0.14057721,0.068716325,0.004130647,0.04944457,1.0,0.25916386,0.120259084,0.21437618
auditory_clusters:cluster_7,0.5334153,0.23027204,0.50265676,0.35043335,0.24638872,0.25916386,1.0,0.4354383,0.5030371
syllables_clusters:cluster_1,0.5493239,0.41352215,0.5006168,0.39292854,0.16343673,0.120259084,0.4354383,1.0,0.80408746
syllables_clusters:cluster_2,0.34258348,0.2719723,0.30888635,0.10171492,0.098650254,0.21437618,0.5030371,0.80408746,1.0
