,auditory_clusters:cluster_1,auditory_clusters:cluster_2,auditory_clusters:cluster_3,auditory_clusters:cluster_4,auditory_clusters:cluster_5,auditory_clusters:cluster_6,auditory_clusters:cluster_7,syllables_clusters:cluster_1,syllables_clusters:cluster_2
auditory_clusters:cluster_1,1.0,0.58104444,0.54298407,0.46528095,0.4677227,0.4569772,0.50625366,0.21909364,0.14082189
auditory_clusters:cluster_2,0.58104444,1.0,0.6069745,0.17768627,0.35280165,0.21848938,0.300983,-0.0030241462,0.012456375
auditory_clusters:cluster_3,0.54298407,0.6069745,1.0,0.42482015,0.33235186,0.31490082,0.43540084,0.12246448,0.10875559
auditory_clusters:cluster_4,0.46528095,0.17768627,0.42482015,1.0,0.10342138,0.30071965,0.33900383,-0.15934749,-0.22199675
auditory_clusters:cluster_5,0.4677227,0.35280165,0.33235186,0.10342138,1.0,0.11400509,0.29611674,0.27592483,0.2580873
auditory_clusters:cluster_6,0.4569772,0.21848938,0.31490082,0.30071965,0.11400509,1.0,0.33325687,0.3213382,0.2782251
auditory_clusters:cluster_7,0.50625366,0.300983,0.43540084,0.33900383,0.29611674,0.33325687,1.0,0.20419611,0.17767966
syllables_clusters:cluster_1,0.21909364,-0.0030241462,0.12246448,-0.15934749,0.27592483,0.3213382,0.20419611,1.0,0.9463566
syllables_clusters:cluster_2,0.14082189,0.012456375,0.10875559,-0.22199675,0.2580873,0.2782251,0.17767966,0.9463566,1.0
