,AUD_AWFA,AWFA_p-e09,BIG_OWFA,SYL_mAWFA,VIS_IFG,VIS_VWFA
AUD_AWFA,1.0,0.9032711,0.43411842,0.7291677,0.5853762,0.40851343
AWFA_p-e09,0.9032711,1.0,0.427526,0.7310873,0.6441544,0.404316
BIG_OWFA,0.43411842,0.427526,1.0,0.47741213,0.2441301,0.35834485
SYL_mAWFA,0.7291677,0.7310873,0.47741213,1.0,0.6195014,0.49994686
VIS_IFG,0.5853762,0.6441544,0.2441301,0.6195014,1.0,0.45992705
VIS_VWFA,0.40851343,0.404316,0.35834485,0.49994686,0.45992705,1.0
