,auditory_clusters:cluster_1,auditory_clusters:cluster_2,auditory_clusters:cluster_3,auditory_clusters:cluster_4,auditory_clusters:cluster_5,auditory_clusters:cluster_6,auditory_clusters:cluster_7,syllables_clusters:cluster_1,syllables_clusters:cluster_2
auditory_clusters:cluster_1,1.0,0.8166186,0.7101912,0.5934528,0.3240537,0.53851026,0.6196589,0.59395295,0.4570946
auditory_clusters:cluster_2,0.8166186,1.0,0.7474167,0.5722586,0.37706342,0.38179216,0.47710928,0.45472452,0.30598378
auditory_clusters:cluster_3,0.7101912,0.7474167,1.0,0.41484618,0.40254456,0.4633053,0.43240666,0.44967428,0.34731755
auditory_clusters:cluster_4,0.5934528,0.5722586,0.41484618,1.0,0.13495696,0.34449318,0.30886307,0.19533578,0.074517265
auditory_clusters:cluster_5,0.3240537,0.37706342,0.40254456,0.13495696,1.0,0.05720627,0.24701782,0.0995847,0.07030611
auditory_clusters:cluster_6,0.53851026,0.38179216,0.4633053,0.34449318,0.05720627,1.0,0.3761988,0.21212724,0.21843253
auditory_clusters:cluster_7,0.6196589,0.47710928,0.43240666,0.30886307,0.24701782,0.3761988,1.0,0.38814518,0.38954225
syllables_clusters:cluster_1,0.59395295,0.45472452,0.44967428,0.19533578,0.0995847,0.21212724,0.38814518,1.0,0.8517836
syllables_clusters:cluster_2,0.4570946,0.30598378,0.34731755,0.074517265,0.07030611,0.21843253,0.38954225,0.8517836,1.0
