,auditory_clusters:cluster_1,auditory_clusters:cluster_2,auditory_clusters:cluster_3,auditory_clusters:cluster_4,auditory_clusters:cluster_5,auditory_clusters:cluster_6,auditory_clusters:cluster_7,syllables_clusters:cluster_1,syllables_clusters:cluster_2
auditory_clusters:cluster_1,1.0,0.72726125,0.7564054,0.76853377,0.35495514,0.39410162,0.5607288,0.69266194,0.35304722
auditory_clusters:cluster_2,0.72726125,1.0,0.79890734,0.6971534,0.39253235,0.28801185,0.6368082,0.3970709,0.10027299
auditory_clusters:cluster_3,0.7564054,0.79890734,1.0,0.6709773,0.3794849,0.3135781,0.49889326,0.453247,0.2127948
auditory_clusters:cluster_4,0.76853377,0.6971534,0.6709773,1.0,0.28351873,0.30315492,0.5746269,0.48379332,0.1989082
auditory_clusters:cluster_5,0.35495514,0.39253235,0.3794849,0.28351873,1.0,0.20827842,0.35953492,0.21963651,0.16587412
auditory_clusters:cluster_6,0.39410162,0.28801185,0.3135781,0.30315492,0.20827842,1.0,0.36248112,0.47206786,0.32607442
auditory_clusters:cluster_7,0.5607288,0.6368082,0.49889326,0.5746269,0.35953492,0.36248112,1.0,0.37523216,0.22678529
syllables_clusters:cluster_1,0.69266194,0.3970709,0.453247,0.48379332,0.21963651,0.47206786,0.37523216,1.0,0.7913098
syllables_clusters:cluster_2,0.35304722,0.10027299,0.2127948,0.1989082,0.16587412,0.32607442,0.22678529,0.7913098,1.0
