,auditory_clusters:cluster_1,auditory_clusters:cluster_2,auditory_clusters:cluster_3,auditory_clusters:cluster_4,auditory_clusters:cluster_5,auditory_clusters:cluster_6,auditory_clusters:cluster_7,syllables_clusters:cluster_1,syllables_clusters:cluster_2
auditory_clusters:cluster_1,1.0,0.41517818,0.5460541,0.35253587,0.07931903,0.35966945,0.67879736,0.52405417,0.17021483
auditory_clusters:cluster_2,0.41517818,1.0,0.2612442,0.36888033,0.23215298,-0.06040622,0.33350867,0.07607734,-0.117220014
auditory_clusters:cluster_3,0.5460541,0.2612442,1.0,0.31966114,-0.013213429,0.2619694,0.40578204,0.36537823,0.08133605
auditory_clusters:cluster_4,0.35253587,0.36888033,0.31966114,1.0,0.012397077,0.035342496,0.40115505,0.18594003,-0.04953728
auditory_clusters:cluster_5,0.07931903,0.23215298,-0.013213429,0.012397077,1.0,-0.1859587,0.14446954,-0.017540324,-0.055940185
auditory_clusters:cluster_6,0.35966945,-0.06040622,0.2619694,0.035342496,-0.1859587,1.0,0.16381162,0.2501051,0.17911741
auditory_clusters:cluster_7,0.67879736,0.33350867,0.40578204,0.40115505,0.14446954,0.16381162,1.0,0.39694518,0.11504678
syllables_clusters:cluster_1,0.52405417,0.07607734,0.36537823,0.18594003,-0.017540324,0.2501051,0.39694518,1.0,0.7597991
syllables_clusters:cluster_2,0.17021483,-0.117220014,0.08133605,-0.04953728,-0.055940185,0.17911741,0.11504678,0.7597991,1.0
