,cluster_1,cluster_2,cluster_3,cluster_4,cluster_5,cluster_6,cluster_7
cluster_1,1.0,0.28694758,0.53767246,0.41552424,0.4032202,0.52106535,0.58509284
cluster_2,0.28694758,1.0,0.4902003,0.31750014,0.48223048,0.024695594,0.18045886
cluster_3,0.53767246,0.4902003,1.0,0.227645,0.57647055,0.22539498,0.25128296
cluster_4,0.41552424,0.31750014,0.227645,1.0,0.24451856,0.103521466,0.36922917
cluster_5,0.4032202,0.48223048,0.57647055,0.24451856,1.0,0.036951445,0.20903653
cluster_6,0.52106535,0.024695594,0.22539498,0.103521466,0.036951445,1.0,0.38776568
cluster_7,0.58509284,0.18045886,0.25128296,0.36922917,0.20903653,0.38776568,1.0
