,auditory_clusters:cluster_1,auditory_clusters:cluster_2,auditory_clusters:cluster_3,auditory_clusters:cluster_4,auditory_clusters:cluster_5,auditory_clusters:cluster_6,auditory_clusters:cluster_7,syllables_clusters:cluster_1,syllables_clusters:cluster_2
auditory_clusters:cluster_1,1.0,0.45489132,0.5789169,0.47867972,0.37716046,0.36562368,0.57221276,0.39533907,0.18617335
auditory_clusters:cluster_2,0.45489132,1.0,0.2885413,0.5662161,0.25352344,0.12371364,0.46628174,0.14632107,0.057941604
auditory_clusters:cluster_3,0.5789169,0.2885413,1.0,0.46088645,0.24329695,0.5454789,0.2824714,0.1074109,-0.0017704108
auditory_clusters:cluster_4,0.47867972,0.5662161,0.46088645,1.0,0.21153684,0.28342003,0.29960144,0.082235575,-0.009878629
auditory_clusters:cluster_5,0.37716046,0.25352344,0.24329695,0.21153684,1.0,0.04119111,0.15271525,0.15535845,0.15941887
auditory_clusters:cluster_6,0.36562368,0.12371364,0.5454789,0.28342003,0.04119111,1.0,0.22153313,0.080457725,0.0405476
auditory_clusters:cluster_7,0.57221276,0.46628174,0.2824714,0.29960144,0.15271525,0.22153313,1.0,0.29974595,0.1402522
syllables_clusters:cluster_1,0.39533907,0.14632107,0.1074109,0.082235575,0.15535845,0.080457725,0.29974595,1.0,0.8587523
syllables_clusters:cluster_2,0.18617335,0.057941604,-0.0017704108,-0.009878629,0.15941887,0.0405476,0.1402522,0.8587523,1.0
