,auditory_clusters:cluster_1,auditory_clusters:cluster_2,auditory_clusters:cluster_3,auditory_clusters:cluster_4,auditory_clusters:cluster_5,auditory_clusters:cluster_6,auditory_clusters:cluster_7,syllables_clusters:cluster_1,syllables_clusters:cluster_2
auditory_clusters:cluster_1,1.0,0.7658094,0.66350853,0.4571793,0.6339206,0.36364818,0.6305192,0.39416108,0.24402994
auditory_clusters:cluster_2,0.7658094,1.0,0.5504658,0.5346231,0.45072877,0.34508255,0.6228645,0.23661694,0.101893455
auditory_clusters:cluster_3,0.66350853,0.5504658,1.0,0.48759928,0.6285416,0.2745084,0.37786004,0.5197024,0.38429323
auditory_clusters:cluster_4,0.4571793,0.5346231,0.48759928,1.0,0.3250321,0.41926572,0.47338668,0.269637,0.14066924
auditory_clusters:cluster_5,0.6339206,0.45072877,0.6285416,0.3250321,1.0,0.14371909,0.38693365,0.33866027,0.26485586
auditory_clusters:cluster_6,0.36364818,0.34508255,0.2745084,0.41926572,0.14371909,1.0,0.47416967,0.22571258,0.19236864
auditory_clusters:cluster_7,0.6305192,0.6228645,0.37786004,0.47338668,0.38693365,0.47416967,1.0,0.2296644,0.18024376
syllables_clusters:cluster_1,0.39416108,0.23661694,0.5197024,0.269637,0.33866027,0.22571258,0.2296644,1.0,0.89300007
syllables_clusters:cluster_2,0.24402994,0.101893455,0.38429323,0.14066924,0.26485586,0.19236864,0.18024376,0.89300007,1.0
