,auditory_clusters:cluster_1,auditory_clusters:cluster_2,auditory_clusters:cluster_3,auditory_clusters:cluster_4,auditory_clusters:cluster_5,auditory_clusters:cluster_6,auditory_clusters:cluster_7,syllables_clusters:cluster_1,syllables_clusters:cluster_2
auditory_clusters:cluster_1,1.0,0.82143134,0.5268873,0.28006428,0.603851,0.38766062,0.615512,0.38150123,0.29120585
auditory_clusters:cluster_2,0.82143134,1.0,0.5295876,0.36328787,0.71212906,0.32357892,0.57965815,0.34093615,0.27070898
auditory_clusters:cluster_3,0.5268873,0.5295876,1.0,0.17907771,0.46651137,0.22885908,0.30834305,0.13792336,0.13128693
auditory_clusters:cluster_4,0.28006428,0.36328787,0.17907771,1.0,0.2561209,0.20704597,0.26113442,-0.21584368,-0.2610906
auditory_clusters:cluster_5,0.603851,0.71212906,0.46651137,0.2561209,1.0,0.22430542,0.5197927,0.1643983,0.13875644
auditory_clusters:cluster_6,0.38766062,0.32357892,0.22885908,0.20704597,0.22430542,1.0,0.39584282,0.29744533,0.22492525
auditory_clusters:cluster_7,0.615512,0.57965815,0.30834305,0.26113442,0.5197927,0.39584282,1.0,0.1518517,0.10064637
syllables_clusters:cluster_1,0.38150123,0.34093615,0.13792336,-0.21584368,0.1643983,0.29744533,0.1518517,1.0,0.87671465
syllables_clusters:cluster_2,0.29120585,0.27070898,0.13128693,-0.2610906,0.13875644,0.22492525,0.10064637,0.87671465,1.0
