,auditory_clusters:cluster_1,auditory_clusters:cluster_2,auditory_clusters:cluster_3,auditory_clusters:cluster_4,auditory_clusters:cluster_5,auditory_clusters:cluster_6,auditory_clusters:cluster_7,syllables_clusters:cluster_1,syllables_clusters:cluster_2
auditory_clusters:cluster_1,1.0,0.5029516,0.67211986,0.66061044,0.25946638,0.5890178,0.69566023,0.46132872,0.24862444
auditory_clusters:cluster_2,0.5029516,1.0,0.57006484,0.46928358,0.23572409,0.36303955,0.41856894,0.36391428,0.17372371
auditory_clusters:cluster_3,0.67211986,0.57006484,1.0,0.42309856,0.1087038,0.44174847,0.5029343,0.3396429,0.11831703
auditory_clusters:cluster_4,0.66061044,0.46928358,0.42309856,1.0,0.04203611,0.5112786,0.5119901,0.26296383,0.06519474
auditory_clusters:cluster_5,0.25946638,0.23572409,0.1087038,0.04203611,1.0,-0.09309198,0.33205104,0.18961427,0.056777712
auditory_clusters:cluster_6,0.5890178,0.36303955,0.44174847,0.5112786,-0.09309198,1.0,0.49139562,0.38356256,0.36124018
auditory_clusters:cluster_7,0.69566023,0.41856894,0.5029343,0.5119901,0.33205104,0.49139562,1.0,0.37129506,0.19946359
syllables_clusters:cluster_1,0.46132872,0.36391428,0.3396429,0.26296383,0.18961427,0.38356256,0.37129506,1.0,0.8631211
syllables_clusters:cluster_2,0.24862444,0.17372371,0.11831703,0.06519474,0.056777712,0.36124018,0.19946359,0.8631211,1.0
