,AUD_AWFA,BIG_OWFA,SYL_mAWFA,VIS_IFG,VIS_VWFA
AUD_AWFA,1.0,0.12079437,0.36328807,0.6284515,0.42444864
BIG_OWFA,0.12079437,1.0,-0.38694143,0.1251174,0.6041509
SYL_mAWFA,0.36328807,-0.38694143,1.0,0.39387998,-0.23842254
VIS_IFG,0.6284515,0.1251174,0.39387998,1.0,0.33502856
VIS_VWFA,0.42444864,0.6041509,-0.23842254,0.33502856,1.0
