,auditory_clusters:cluster_1,auditory_clusters:cluster_2,auditory_clusters:cluster_3,auditory_clusters:cluster_4,auditory_clusters:cluster_5,auditory_clusters:cluster_6,auditory_clusters:cluster_7,syllables_clusters:cluster_1,syllables_clusters:cluster_2
auditory_clusters:cluster_1,1.0,0.61161655,0.70974725,0.36445433,0.4599681,0.44931152,0.5774783,0.36001617,0.15746734
auditory_clusters:cluster_2,0.61161655,1.0,0.6641041,0.3259649,0.35237595,0.27633673,0.40354383,0.09280421,-0.09274963
auditory_clusters:cluster_3,0.70974725,0.6641041,1.0,0.25108698,0.37872505,0.43352538,0.37157097,0.2575981,0.1410096
auditory_clusters:cluster_4,0.36445433,0.3259649,0.25108698,1.0,0.07965321,0.04648522,0.23366424,0.15170744,-0.106849834
auditory_clusters:cluster_5,0.4599681,0.35237595,0.37872505,0.07965321,1.0,0.38281804,0.41635203,0.16141057,0.10939028
auditory_clusters:cluster_6,0.44931152,0.27633673,0.43352538,0.04648522,0.38281804,1.0,0.37439668,0.27803832,0.27763838
auditory_clusters:cluster_7,0.5774783,0.40354383,0.37157097,0.23366424,0.41635203,0.37439668,1.0,0.26609585,0.19738238
syllables_clusters:cluster_1,0.36001617,0.09280421,0.2575981,0.15170744,0.16141057,0.27803832,0.26609585,1.0,0.8042417
syllables_clusters:cluster_2,0.15746734,-0.09274963,0.1410096,-0.106849834,0.10939028,0.27763838,0.19738238,0.8042417,1.0
