,auditory_clusters:cluster_1,auditory_clusters:cluster_2,auditory_clusters:cluster_3,auditory_clusters:cluster_4,auditory_clusters:cluster_5,auditory_clusters:cluster_6,auditory_clusters:cluster_7,syllables_clusters:cluster_1,syllables_clusters:cluster_2
auditory_clusters:cluster_1,1.0,0.69588983,0.527,0.50842893,0.5318859,0.54957336,0.4729612,0.47243807,0.27864772
auditory_clusters:cluster_2,0.69588983,1.0,0.57142633,0.5402985,0.68368334,0.42997575,0.45121753,0.24075326,0.1705154
auditory_clusters:cluster_3,0.527,0.57142633,1.0,0.36706027,0.39394015,0.31537858,0.22839236,0.25156456,0.18477075
auditory_clusters:cluster_4,0.50842893,0.5402985,0.36706027,1.0,0.47936228,0.37087673,0.2459889,0.2983366,0.23331165
auditory_clusters:cluster_5,0.5318859,0.68368334,0.39394015,0.47936228,1.0,0.24132003,0.40505803,0.20830137,0.13768905
auditory_clusters:cluster_6,0.54957336,0.42997575,0.31537858,0.37087673,0.24132003,1.0,0.29548383,0.2553418,0.2137214
auditory_clusters:cluster_7,0.4729612,0.45121753,0.22839236,0.2459889,0.40505803,0.29548383,1.0,0.21249762,0.18970181
syllables_clusters:cluster_1,0.47243807,0.24075326,0.25156456,0.2983366,0.20830137,0.2553418,0.21249762,1.0,0.8468332
syllables_clusters:cluster_2,0.27864772,0.1705154,0.18477075,0.23331165,0.13768905,0.2137214,0.18970181,0.8468332,1.0
