,AUD_AWFA,AWFA_p-e09,BIG_OWFA,SYL_mAWFA,VIS_IFG,VIS_VWFA,mAWFA_p-e09
AUD_AWFA,1.0,0.8631517,0.30634156,0.50130963,0.20656237,0.33354518,0.4313361
AWFA_p-e09,0.8631517,1.0,0.25519845,0.38796657,0.06907816,0.300543,0.30906108
BIG_OWFA,0.30634156,0.25519845,1.0,0.48308015,0.11339,0.6223094,0.3958117
SYL_mAWFA,0.50130963,0.38796657,0.48308015,1.0,0.36918852,0.5220033,0.8994268
VIS_IFG,0.20656237,0.06907816,0.11339,0.36918852,1.0,0.24394913,0.35510606
VIS_VWFA,0.33354518,0.300543,0.6223094,0.5220033,0.24394913,1.0,0.4352815
mAWFA_p-e09,0.4313361,0.30906108,0.3958117,0.8994268,0.35510606,0.4352815,1.0
