,auditory_clusters:cluster_1,auditory_clusters:cluster_2,auditory_clusters:cluster_3,auditory_clusters:cluster_4,auditory_clusters:cluster_5,auditory_clusters:cluster_6,auditory_clusters:cluster_7,syllables_clusters:cluster_1,syllables_clusters:cluster_2
auditory_clusters:cluster_1,1.0,0.45052633,0.52462,0.27336922,-0.07481787,0.16711354,0.44553545,0.47803384,0.30870464
auditory_clusters:cluster_2,0.45052633,1.0,0.4708985,0.29669696,-0.06445625,0.04825292,0.36636907,0.022120103,-0.0072912653
auditory_clusters:cluster_3,0.52462,0.4708985,1.0,0.021443924,-0.13866608,0.32548591,0.3319651,0.29426265,0.3405238
auditory_clusters:cluster_4,0.27336922,0.29669696,0.021443924,1.0,0.060945004,-0.089055665,0.14570822,-0.26759893,-0.3477023
auditory_clusters:cluster_5,-0.07481787,-0.06445625,-0.13866608,0.060945004,1.0,-0.5419278,0.1038172,-0.04860412,0.011226617
auditory_clusters:cluster_6,0.16711354,0.04825292,0.32548591,-0.089055665,-0.5419278,1.0,0.040874496,0.17719078,0.17521888
auditory_clusters:cluster_7,0.44553545,0.36636907,0.3319651,0.14570822,0.1038172,0.040874496,1.0,0.36658236,0.3070235
syllables_clusters:cluster_1,0.47803384,0.022120103,0.29426265,-0.26759893,-0.04860412,0.17719078,0.36658236,1.0,0.81153977
syllables_clusters:cluster_2,0.30870464,-0.0072912653,0.3405238,-0.3477023,0.011226617,0.17521888,0.3070235,0.81153977,1.0
