,AUD_AWFA,AWFA_p-e09,BIG_OWFA,SYL_mAWFA,VIS_IFG,VIS_VWFA
AUD_AWFA,1.0,0.9294167,0.30849874,0.5745928,0.5609978,0.3358538
AWFA_p-e09,0.9294167,1.0,0.22583757,0.5980706,0.5402235,0.2728323
BIG_OWFA,0.30849874,0.22583757,1.0,-0.0901146,0.4412816,0.67966753
SYL_mAWFA,0.5745928,0.5980706,-0.0901146,1.0,0.33313134,-0.06291087
VIS_IFG,0.5609978,0.5402235,0.4412816,0.33313134,1.0,0.6332252
VIS_VWFA,0.3358538,0.2728323,0.67966753,-0.06291087,0.6332252,1.0
