,auditory_clusters:cluster_1,auditory_clusters:cluster_2,auditory_clusters:cluster_3,auditory_clusters:cluster_4,auditory_clusters:cluster_5,auditory_clusters:cluster_6,auditory_clusters:cluster_7,syllables_clusters:cluster_1,syllables_clusters:cluster_2
auditory_clusters:cluster_1,1.0,0.66541743,0.72262925,0.5256317,0.5465788,0.2351481,0.52047694,0.39530453,0.24380514
auditory_clusters:cluster_2,0.66541743,1.0,0.59781086,0.69490117,0.38873968,0.23583165,0.5749092,0.262694,0.16071042
auditory_clusters:cluster_3,0.72262925,0.59781086,1.0,0.54229045,0.62243927,0.15707077,0.35235703,0.3224675,0.23343003
auditory_clusters:cluster_4,0.5256317,0.69490117,0.54229045,1.0,0.2136431,0.33527446,0.49570003,0.26880333,0.18748765
auditory_clusters:cluster_5,0.5465788,0.38873968,0.62243927,0.2136431,1.0,0.09615748,0.12492743,0.15536584,0.03931474
auditory_clusters:cluster_6,0.2351481,0.23583165,0.15707077,0.33527446,0.09615748,1.0,0.261233,0.05739402,0.039816022
auditory_clusters:cluster_7,0.52047694,0.5749092,0.35235703,0.49570003,0.12492743,0.261233,1.0,0.20558159,0.17721197
syllables_clusters:cluster_1,0.39530453,0.262694,0.3224675,0.26880333,0.15536584,0.05739402,0.20558159,1.0,0.8958826
syllables_clusters:cluster_2,0.24380514,0.16071042,0.23343003,0.18748765,0.03931474,0.039816022,0.17721197,0.8958826,1.0
