,AUD_AWFA,AWFA_p-e09,BIG_OWFA,SYL_mAWFA,VIS_IFG,VIS_VWFA,mAWFA_p-e09
AUD_AWFA,1.0,0.9217027,0.066301405,0.44542518,0.5799368,0.19518061,0.48542503
AWFA_p-e09,0.9217027,1.0,0.078295685,0.48123628,0.62113106,0.18336898,0.5177097
BIG_OWFA,0.066301405,0.078295685,1.0,-0.23362698,0.1691104,0.54221886,-0.22320396
SYL_mAWFA,0.44542518,0.48123628,-0.23362698,1.0,0.44093055,-0.15015712,0.9603562
VIS_IFG,0.5799368,0.62113106,0.1691104,0.44093055,1.0,0.29229385,0.45654297
VIS_VWFA,0.19518061,0.18336898,0.54221886,-0.15015712,0.29229385,1.0,-0.102520496
mAWFA_p-e09,0.48542503,0.5177097,-0.22320396,0.9603562,0.45654297,-0.102520496,1.0
