,auditory_clusters:cluster_1,auditory_clusters:cluster_2,auditory_clusters:cluster_3,auditory_clusters:cluster_4,auditory_clusters:cluster_5,auditory_clusters:cluster_6,auditory_clusters:cluster_7,syllables_clusters:cluster_1,syllables_clusters:cluster_2
auditory_clusters:cluster_1,1.0,0.47738323,0.6619124,0.28478357,0.4367145,0.4476554,0.69649863,0.5358336,0.4126718
auditory_clusters:cluster_2,0.47738323,1.0,0.39204293,0.5472292,0.1423124,0.13452259,0.45180863,0.17914744,0.15440314
auditory_clusters:cluster_3,0.6619124,0.39204293,1.0,0.20326456,0.38485578,0.32005462,0.42288744,0.21195406,0.20663114
auditory_clusters:cluster_4,0.28478357,0.5472292,0.20326456,1.0,0.02444361,-0.028890442,0.2530921,0.20984943,0.23832563
auditory_clusters:cluster_5,0.4367145,0.1423124,0.38485578,0.02444361,1.0,0.17035213,0.3331817,0.15176946,0.09705026
auditory_clusters:cluster_6,0.4476554,0.13452259,0.32005462,-0.028890442,0.17035213,1.0,0.31720102,0.347696,0.38031855
auditory_clusters:cluster_7,0.69649863,0.45180863,0.42288744,0.2530921,0.3331817,0.31720102,1.0,0.36153796,0.3274581
syllables_clusters:cluster_1,0.5358336,0.17914744,0.21195406,0.20984943,0.15176946,0.347696,0.36153796,1.0,0.8486349
syllables_clusters:cluster_2,0.4126718,0.15440314,0.20663114,0.23832563,0.09705026,0.38031855,0.3274581,0.8486349,1.0
