,auditory_clusters:cluster_1,auditory_clusters:cluster_2,auditory_clusters:cluster_3,auditory_clusters:cluster_4,auditory_clusters:cluster_5,auditory_clusters:cluster_6,auditory_clusters:cluster_7,syllables_clusters:cluster_1,syllables_clusters:cluster_2
auditory_clusters:cluster_1,1.0,0.47428474,0.630078,0.43109614,0.46695095,0.17808224,0.4774547,0.6783428,0.41868436
auditory_clusters:cluster_2,0.47428474,1.0,0.6254656,0.5629403,0.5017275,0.04341129,0.2803208,0.6441765,0.31663507
auditory_clusters:cluster_3,0.630078,0.6254656,1.0,0.36629984,0.5796402,0.1318796,0.33031476,0.70420116,0.42035136
auditory_clusters:cluster_4,0.43109614,0.5629403,0.36629984,1.0,0.43100065,-0.09430018,0.38018754,0.42218363,0.24398577
auditory_clusters:cluster_5,0.46695095,0.5017275,0.5796402,0.43100065,1.0,0.13897945,0.26761094,0.6064966,0.35452956
auditory_clusters:cluster_6,0.17808224,0.04341129,0.1318796,-0.09430018,0.13897945,1.0,0.12247623,0.02375385,-0.17774199
auditory_clusters:cluster_7,0.4774547,0.2803208,0.33031476,0.38018754,0.26761094,0.12247623,1.0,0.46742332,0.29727983
syllables_clusters:cluster_1,0.6783428,0.6441765,0.70420116,0.42218363,0.6064966,0.02375385,0.46742332,1.0,0.7140446
syllables_clusters:cluster_2,0.41868436,0.31663507,0.42035136,0.24398577,0.35452956,-0.17774199,0.29727983,0.7140446,1.0
