,auditory_clusters:cluster_1,auditory_clusters:cluster_2,auditory_clusters:cluster_3,auditory_clusters:cluster_4,auditory_clusters:cluster_5,auditory_clusters:cluster_6,auditory_clusters:cluster_7,syllables_clusters:cluster_1,syllables_clusters:cluster_2
auditory_clusters:cluster_1,1.0,0.48081484,0.446096,0.5343776,0.5124536,0.33758864,0.6443359,0.5880711,0.52821565
auditory_clusters:cluster_2,0.48081484,1.0,0.33759463,0.38357604,0.3439413,0.05656146,0.35515964,0.27317223,0.21589735
auditory_clusters:cluster_3,0.446096,0.33759463,1.0,0.45130056,0.40535006,0.035154216,0.48896688,0.048665375,0.03260595
auditory_clusters:cluster_4,0.5343776,0.38357604,0.45130056,1.0,0.28414097,0.17045368,0.5351205,0.03993384,0.010823521
auditory_clusters:cluster_5,0.5124536,0.3439413,0.40535006,0.28414097,1.0,0.2980333,0.23738128,0.26015478,0.22582881
auditory_clusters:cluster_6,0.33758864,0.05656146,0.035154216,0.17045368,0.2980333,1.0,0.21903518,0.260005,0.27786216
auditory_clusters:cluster_7,0.6443359,0.35515964,0.48896688,0.5351205,0.23738128,0.21903518,1.0,0.15639398,0.21455266
syllables_clusters:cluster_1,0.5880711,0.27317223,0.048665375,0.03993384,0.26015478,0.260005,0.15639398,1.0,0.89691633
syllables_clusters:cluster_2,0.52821565,0.21589735,0.03260595,0.010823521,0.22582881,0.27786216,0.21455266,0.89691633,1.0
