,auditory_clusters:cluster_1,auditory_clusters:cluster_2,auditory_clusters:cluster_3,auditory_clusters:cluster_4,auditory_clusters:cluster_5,auditory_clusters:cluster_6,auditory_clusters:cluster_7,syllables_clusters:cluster_1,syllables_clusters:cluster_2
auditory_clusters:cluster_1,1.0,0.65790653,0.52765137,0.4674605,0.21349329,0.4837426,0.65498704,0.36654785,0.3682518
auditory_clusters:cluster_2,0.65790653,1.0,0.6199695,0.3732317,0.20517358,0.3387853,0.5902264,0.3003497,0.3116717
auditory_clusters:cluster_3,0.52765137,0.6199695,1.0,0.29531065,0.1662582,0.31814295,0.5289988,0.40022767,0.3968517
auditory_clusters:cluster_4,0.4674605,0.3732317,0.29531065,1.0,0.0015750723,0.2895496,0.46631765,0.15970717,0.17149487
auditory_clusters:cluster_5,0.21349329,0.20517358,0.1662582,0.0015750723,1.0,0.04874832,0.28827387,0.11070099,0.10877531
auditory_clusters:cluster_6,0.4837426,0.3387853,0.31814295,0.2895496,0.04874832,1.0,0.32691664,0.09617293,0.15787357
auditory_clusters:cluster_7,0.65498704,0.5902264,0.5289988,0.46631765,0.28827387,0.32691664,1.0,0.21530057,0.22721945
syllables_clusters:cluster_1,0.36654785,0.3003497,0.40022767,0.15970717,0.11070099,0.09617293,0.21530057,1.0,0.8561561
syllables_clusters:cluster_2,0.3682518,0.3116717,0.3968517,0.17149487,0.10877531,0.15787357,0.22721945,0.8561561,1.0
