,AUD_AWFA,AWFA_p-e09,BIG_OWFA,SYL_mAWFA,VIS_IFG,VIS_VWFA,mAWFA_p-e09
AUD_AWFA,1.0,0.8899064,0.5331497,0.7536264,0.6934866,0.5540042,0.6400096
AWFA_p-e09,0.8899064,1.0,0.5046842,0.73375154,0.6398848,0.5579511,0.6416592
BIG_OWFA,0.5331497,0.5046842,1.0,0.47901604,0.40417302,0.67512673,0.38090715
SYL_mAWFA,0.7536264,0.73375154,0.47901604,1.0,0.64296186,0.5546666,0.8881723
VIS_IFG,0.6934866,0.6398848,0.40417302,0.64296186,1.0,0.6510093,0.5355852
VIS_VWFA,0.5540042,0.5579511,0.67512673,0.5546666,0.6510093,1.0,0.4190954
mAWFA_p-e09,0.6400096,0.6416592,0.38090715,0.8881723,0.5355852,0.4190954,1.0
