,auditory_clusters:cluster_1,auditory_clusters:cluster_2,auditory_clusters:cluster_3,auditory_clusters:cluster_4,auditory_clusters:cluster_5,auditory_clusters:cluster_6,auditory_clusters:cluster_7,syllables_clusters:cluster_1,syllables_clusters:cluster_2
auditory_clusters:cluster_1,1.0,0.43966845,0.7138817,0.5798472,0.49936476,0.27618706,0.60096747,0.52282935,0.5185025
auditory_clusters:cluster_2,0.43966845,1.0,0.5106493,0.3805076,0.4727454,0.18571411,0.4334826,0.026592966,0.09519869
auditory_clusters:cluster_3,0.7138817,0.5106493,1.0,0.40566656,0.54237974,0.29198033,0.5019481,0.41921872,0.42955327
auditory_clusters:cluster_4,0.5798472,0.3805076,0.40566656,1.0,0.27240008,0.36876905,0.4852998,0.2022618,0.25757453
auditory_clusters:cluster_5,0.49936476,0.4727454,0.54237974,0.27240008,1.0,0.08101065,0.36374298,0.30952564,0.36503103
auditory_clusters:cluster_6,0.27618706,0.18571411,0.29198033,0.36876905,0.08101065,1.0,0.33556744,0.13148205,0.16753688
auditory_clusters:cluster_7,0.60096747,0.4334826,0.5019481,0.4852998,0.36374298,0.33556744,1.0,0.24673994,0.27175722
syllables_clusters:cluster_1,0.52282935,0.026592966,0.41921872,0.2022618,0.30952564,0.13148205,0.24673994,1.0,0.84672177
syllables_clusters:cluster_2,0.5185025,0.09519869,0.42955327,0.25757453,0.36503103,0.16753688,0.27175722,0.84672177,1.0
