,auditory_clusters:cluster_1,auditory_clusters:cluster_2,auditory_clusters:cluster_3,auditory_clusters:cluster_4,auditory_clusters:cluster_5,auditory_clusters:cluster_6,auditory_clusters:cluster_7,syllables_clusters:cluster_1,syllables_clusters:cluster_2
auditory_clusters:cluster_1,1.0,0.5137117,0.5568736,0.19554651,0.12671311,0.48436907,0.6538477,0.2853776,0.21745388
auditory_clusters:cluster_2,0.5137117,1.0,0.6072332,0.3139165,0.13720973,0.17586885,0.45332944,0.11359628,0.06821104
auditory_clusters:cluster_3,0.5568736,0.6072332,1.0,0.29915205,0.15987746,0.3215621,0.27757218,0.21171333,0.11371664
auditory_clusters:cluster_4,0.19554651,0.3139165,0.29915205,1.0,-0.0049635465,0.11754733,0.14346729,0.09730941,0.051799063
auditory_clusters:cluster_5,0.12671311,0.13720973,0.15987746,-0.0049635465,1.0,0.040392153,0.136132,-0.018960577,0.031160377
auditory_clusters:cluster_6,0.48436907,0.17586885,0.3215621,0.11754733,0.040392153,1.0,0.32276243,0.15807788,0.17379536
auditory_clusters:cluster_7,0.6538477,0.45332944,0.27757218,0.14346729,0.136132,0.32276243,1.0,0.11148275,0.1857516
syllables_clusters:cluster_1,0.2853776,0.11359628,0.21171333,0.09730941,-0.018960577,0.15807788,0.11148275,1.0,0.8387273
syllables_clusters:cluster_2,0.21745388,0.06821104,0.11371664,0.051799063,0.031160377,0.17379536,0.1857516,0.8387273,1.0
