,auditory_clusters:cluster_1,auditory_clusters:cluster_2,auditory_clusters:cluster_3,auditory_clusters:cluster_4,auditory_clusters:cluster_5,auditory_clusters:cluster_6,auditory_clusters:cluster_7,syllables_clusters:cluster_1,syllables_clusters:cluster_2
auditory_clusters:cluster_1,1.0,0.342573,0.70259947,0.6235643,-0.19263215,0.3568685,0.34597823,0.26652992,0.057757713
auditory_clusters:cluster_2,0.342573,1.0,0.24836084,0.29103383,-0.046130788,-0.0112408865,0.44260985,0.10281453,0.037514754
auditory_clusters:cluster_3,0.70259947,0.24836084,1.0,0.4377198,-0.071174435,0.21548553,0.2796093,0.39499134,0.20860256
auditory_clusters:cluster_4,0.6235643,0.29103383,0.4377198,1.0,-0.12401841,0.28358924,0.22607745,0.049174823,-0.06713787
auditory_clusters:cluster_5,-0.19263215,-0.046130788,-0.071174435,-0.12401841,1.0,0.24693137,-0.011495413,-0.03164434,0.13741526
auditory_clusters:cluster_6,0.3568685,-0.0112408865,0.21548553,0.28358924,0.24693137,1.0,-0.15347663,0.0070741717,0.13146572
auditory_clusters:cluster_7,0.34597823,0.44260985,0.2796093,0.22607745,-0.011495413,-0.15347663,1.0,0.27323282,0.19045758
syllables_clusters:cluster_1,0.26652992,0.10281453,0.39499134,0.049174823,-0.03164434,0.0070741717,0.27323282,1.0,0.8026736
syllables_clusters:cluster_2,0.057757713,0.037514754,0.20860256,-0.06713787,0.13741526,0.13146572,0.19045758,0.8026736,1.0
