,AUD_AWFA,AWFA_p-e09,BIG_OWFA,SYL_mAWFA,VIS_IFG,VIS_VWFA,mAWFA_p-e09
AUD_AWFA,1.0,0.89655036,0.2170388,0.510305,0.49544653,0.46356288,0.4467931
AWFA_p-e09,0.89655036,1.0,0.22092426,0.56493473,0.526754,0.39572343,0.53505814
BIG_OWFA,0.2170388,0.22092426,1.0,0.010569923,0.36083782,0.3855352,-0.031143857
SYL_mAWFA,0.510305,0.56493473,0.010569923,1.0,0.18899196,0.015561852,0.953236
VIS_IFG,0.49544653,0.526754,0.36083782,0.18899196,1.0,0.48338532,0.12464107
VIS_VWFA,0.46356288,0.39572343,0.3855352,0.015561852,0.48338532,1.0,-0.028920062
mAWFA_p-e09,0.4467931,0.53505814,-0.031143857,0.953236,0.12464107,-0.028920062,1.0
