,auditory_clusters:cluster_1,auditory_clusters:cluster_2,auditory_clusters:cluster_3,auditory_clusters:cluster_4,auditory_clusters:cluster_5,auditory_clusters:cluster_6,auditory_clusters:cluster_7,syllables_clusters:cluster_1,syllables_clusters:cluster_2
auditory_clusters:cluster_1,1.0,0.44721147,0.48735714,0.4874287,0.3645528,0.13635914,0.6044843,0.29411465,0.104472965
auditory_clusters:cluster_2,0.44721147,1.0,0.49434513,0.42882246,0.41390502,0.075676724,0.25239408,0.15730672,0.03012283
auditory_clusters:cluster_3,0.48735714,0.49434513,1.0,0.24786402,0.5818684,-0.23445429,0.45058444,0.15098879,0.060456704
auditory_clusters:cluster_4,0.4874287,0.42882246,0.24786402,1.0,0.24507542,0.03448183,0.4312968,-0.01707551,-0.19056703
auditory_clusters:cluster_5,0.3645528,0.41390502,0.5818684,0.24507542,1.0,-0.25080526,0.2489819,0.05207564,-0.01643708
auditory_clusters:cluster_6,0.13635914,0.075676724,-0.23445429,0.03448183,-0.25080526,1.0,-0.036040913,0.25138175,0.2063694
auditory_clusters:cluster_7,0.6044843,0.25239408,0.45058444,0.4312968,0.2489819,-0.036040913,1.0,0.26071483,0.10766187
syllables_clusters:cluster_1,0.29411465,0.15730672,0.15098879,-0.01707551,0.05207564,0.25138175,0.26071483,1.0,0.8582765
syllables_clusters:cluster_2,0.104472965,0.03012283,0.060456704,-0.19056703,-0.01643708,0.2063694,0.10766187,0.8582765,1.0
