,auditory_clusters:cluster_1,auditory_clusters:cluster_2,auditory_clusters:cluster_3,auditory_clusters:cluster_4,auditory_clusters:cluster_5,auditory_clusters:cluster_6,auditory_clusters:cluster_7,syllables_clusters:cluster_1,syllables_clusters:cluster_2
auditory_clusters:cluster_1,1.0,0.2736121,0.52822506,0.459249,0.21779278,0.06229988,0.5669261,0.41547066,0.2389268
auditory_clusters:cluster_2,0.2736121,1.0,0.41079867,0.5274549,0.31677288,0.1937995,0.39356598,0.17121665,0.14610678
auditory_clusters:cluster_3,0.52822506,0.41079867,1.0,0.33677325,0.27317572,0.21919408,0.3679421,0.3050745,0.22530073
auditory_clusters:cluster_4,0.459249,0.5274549,0.33677325,1.0,0.28385666,0.18604368,0.32328254,0.31367517,0.17103411
auditory_clusters:cluster_5,0.21779278,0.31677288,0.27317572,0.28385666,1.0,0.396791,0.35570684,0.21732847,0.22492746
auditory_clusters:cluster_6,0.06229988,0.1937995,0.21919408,0.18604368,0.396791,1.0,0.2186902,-0.008935956,0.07057962
auditory_clusters:cluster_7,0.5669261,0.39356598,0.3679421,0.32328254,0.35570684,0.2186902,1.0,0.20408519,0.26716483
syllables_clusters:cluster_1,0.41547066,0.17121665,0.3050745,0.31367517,0.21732847,-0.008935956,0.20408519,1.0,0.74816847
syllables_clusters:cluster_2,0.2389268,0.14610678,0.22530073,0.17103411,0.22492746,0.07057962,0.26716483,0.74816847,1.0
