,auditory_clusters:cluster_1,auditory_clusters:cluster_2,auditory_clusters:cluster_3,auditory_clusters:cluster_4,auditory_clusters:cluster_5,auditory_clusters:cluster_6,auditory_clusters:cluster_7,syllables_clusters:cluster_1,syllables_clusters:cluster_2
auditory_clusters:cluster_1,1.0,0.6512199,0.40007982,0.4705871,0.21957736,0.2944684,0.6538498,0.36048168,0.10341751
auditory_clusters:cluster_2,0.6512199,1.0,0.50956005,0.38863015,0.22772673,0.18429221,0.52287304,0.031910207,-0.15893632
auditory_clusters:cluster_3,0.40007982,0.50956005,1.0,0.36826727,0.030959388,0.10234411,0.23211834,-0.03686416,-0.20334774
auditory_clusters:cluster_4,0.4705871,0.38863015,0.36826727,1.0,0.2062789,0.34072274,0.42139226,0.1251185,-0.13075536
auditory_clusters:cluster_5,0.21957736,0.22772673,0.030959388,0.2062789,1.0,0.10206731,0.23047368,0.100148365,0.0511168
auditory_clusters:cluster_6,0.2944684,0.18429221,0.10234411,0.34072274,0.10206731,1.0,0.30003086,0.13767613,-0.012958599
auditory_clusters:cluster_7,0.6538498,0.52287304,0.23211834,0.42139226,0.23047368,0.30003086,1.0,0.20789583,0.0040687425
syllables_clusters:cluster_1,0.36048168,0.031910207,-0.03686416,0.1251185,0.100148365,0.13767613,0.20789583,1.0,0.8762782
syllables_clusters:cluster_2,0.10341751,-0.15893632,-0.20334774,-0.13075536,0.0511168,-0.012958599,0.0040687425,0.8762782,1.0
