,auditory_clusters:cluster_1,auditory_clusters:cluster_2,auditory_clusters:cluster_3,auditory_clusters:cluster_4,auditory_clusters:cluster_5,auditory_clusters:cluster_6,auditory_clusters:cluster_7,syllables_clusters:cluster_1,syllables_clusters:cluster_2
auditory_clusters:cluster_1,1.0,0.15703566,0.52780575,0.4384828,0.04283246,0.566821,0.48897147,0.47785953,0.341601
auditory_clusters:cluster_2,0.15703566,1.0,0.562255,0.07485823,0.35139152,0.07455142,0.09391913,-0.15278232,-0.11247902
auditory_clusters:cluster_3,0.52780575,0.562255,1.0,0.24158031,0.33715042,0.3677816,0.21635902,0.029570974,0.007092658
auditory_clusters:cluster_4,0.4384828,0.07485823,0.24158031,1.0,0.029524598,0.23359191,0.39654896,-0.14383423,-0.21392636
auditory_clusters:cluster_5,0.04283246,0.35139152,0.33715042,0.029524598,1.0,0.07925973,-0.009376409,0.0069679897,0.06567251
auditory_clusters:cluster_6,0.566821,0.07455142,0.3677816,0.23359191,0.07925973,1.0,0.2825468,0.24837366,0.18973204
auditory_clusters:cluster_7,0.48897147,0.09391913,0.21635902,0.39654896,-0.009376409,0.2825468,1.0,0.17715083,0.16096608
syllables_clusters:cluster_1,0.47785953,-0.15278232,0.029570974,-0.14383423,0.0069679897,0.24837366,0.17715083,1.0,0.8968393
syllables_clusters:cluster_2,0.341601,-0.11247902,0.007092658,-0.21392636,0.06567251,0.18973204,0.16096608,0.8968393,1.0
