,AUD_AWFA,AWFA_p-e09,BIG_OWFA,SYL_mAWFA,VIS_IFG,VIS_VWFA,mAWFA_p-e09
AUD_AWFA,1.0,0.84711164,0.015883312,0.3173067,0.25179374,-0.1107925,0.2452921
AWFA_p-e09,0.84711164,1.0,0.08003259,0.26527196,0.21601194,-0.10079999,0.2029607
BIG_OWFA,0.015883312,0.08003259,1.0,0.10198873,-0.013575232,0.26807183,0.11692997
SYL_mAWFA,0.3173067,0.26527196,0.10198873,1.0,0.21791863,0.10637989,0.7312295
VIS_IFG,0.25179374,0.21601194,-0.013575232,0.21791863,1.0,0.17177321,0.32917514
VIS_VWFA,-0.1107925,-0.10079999,0.26807183,0.10637989,0.17177321,1.0,0.11281261
mAWFA_p-e09,0.2452921,0.2029607,0.11692997,0.7312295,0.32917514,0.11281261,1.0
