,auditory_clusters:cluster_1,auditory_clusters:cluster_2,auditory_clusters:cluster_3,auditory_clusters:cluster_4,auditory_clusters:cluster_5,auditory_clusters:cluster_6,auditory_clusters:cluster_7,syllables_clusters:cluster_1,syllables_clusters:cluster_2
auditory_clusters:cluster_1,1.0,0.5862606,0.68789744,0.6769123,0.49641678,0.39411095,0.6715276,0.46251658,0.17956041
auditory_clusters:cluster_2,0.5862606,1.0,0.43288618,0.6187749,0.46396595,0.18667106,0.38641226,0.26485234,0.058991797
auditory_clusters:cluster_3,0.68789744,0.43288618,1.0,0.43989867,0.42486876,0.22958532,0.31948307,0.25050786,0.063637376
auditory_clusters:cluster_4,0.6769123,0.6187749,0.43989867,1.0,0.43379977,0.27868643,0.583382,0.2786604,0.05455091
auditory_clusters:cluster_5,0.49641678,0.46396595,0.42486876,0.43379977,1.0,0.22400612,0.26262468,0.30485788,0.16739851
auditory_clusters:cluster_6,0.39411095,0.18667106,0.22958532,0.27868643,0.22400612,1.0,0.3310472,0.3290152,0.22194758
auditory_clusters:cluster_7,0.6715276,0.38641226,0.31948307,0.583382,0.26262468,0.3310472,1.0,0.30478147,0.19030923
syllables_clusters:cluster_1,0.46251658,0.26485234,0.25050786,0.2786604,0.30485788,0.3290152,0.30478147,1.0,0.852979
syllables_clusters:cluster_2,0.17956041,0.058991797,0.063637376,0.05455091,0.16739851,0.22194758,0.19030923,0.852979,1.0
