,auditory_clusters:cluster_1,auditory_clusters:cluster_2,auditory_clusters:cluster_3,auditory_clusters:cluster_4,auditory_clusters:cluster_5,auditory_clusters:cluster_6,auditory_clusters:cluster_7,syllables_clusters:cluster_1,syllables_clusters:cluster_2
auditory_clusters:cluster_1,1.0,0.71474504,0.6667782,0.35762742,0.4504841,0.48381293,0.6050471,0.682279,0.5535585
auditory_clusters:cluster_2,0.71474504,1.0,0.4830974,0.47844627,0.3600135,0.48842925,0.58568364,0.41643316,0.28479066
auditory_clusters:cluster_3,0.6667782,0.4830974,1.0,0.32230467,0.30020335,0.38336706,0.42602894,0.55619735,0.4432962
auditory_clusters:cluster_4,0.35762742,0.47844627,0.32230467,1.0,0.28147706,0.36306715,0.5011382,0.28213605,0.15114976
auditory_clusters:cluster_5,0.4504841,0.3600135,0.30020335,0.28147706,1.0,0.1087507,0.35714558,0.30412197,0.20974272
auditory_clusters:cluster_6,0.48381293,0.48842925,0.38336706,0.36306715,0.1087507,1.0,0.45109394,0.3099552,0.26384446
auditory_clusters:cluster_7,0.6050471,0.58568364,0.42602894,0.5011382,0.35714558,0.45109394,1.0,0.4161679,0.30045006
syllables_clusters:cluster_1,0.682279,0.41643316,0.55619735,0.28213605,0.30412197,0.3099552,0.4161679,1.0,0.85266644
syllables_clusters:cluster_2,0.5535585,0.28479066,0.4432962,0.15114976,0.20974272,0.26384446,0.30045006,0.85266644,1.0
